Customer_ID,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Num_of_Delayed_Payment,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
CUS_0x224a,Bartzm,55,Teacher,114929.01,9469.4175,2,3,3,0,742.14,38.4063727,206.87483,918.3039271,101.762993,1
CUS_0x224a,Bartzm,55,Teacher,114929.01,9469.4175,2,3,3,0,742.14,26.80962592,206.87483,464.5906327,535.4762873,2
CUS_0x224a,Bartzm,55,Teacher,114929.01,9469.4175,2,3,3,-3,742.14,27.28802207,206.87483,322.4090028,667.6579172,1
CUS_0x1e5e,Sophie Sassardi,34,Engineer,28501.86,2395.155,4,2,2,0,1045.3,26.84865569,29.15376484,148.8918206,331.4699146,1
CUS_0x1e5e,Sophie Sassardi,34,Engineer,28501.86,2395.155,4,2,2,0,1045.3,34.15026973,29.15376484,21.95566583,428.4060693,1
CUS_0xa877,Scottg,54,Manager,18167.415,1503.95125,1,7,3,5,718.95,37.86739187,24.44118001,27.52906968,358.4248753,2
CUS_0xa877,Scottg,54,Manager,18167.415,1503.95125,1,7,3,3,718.95,25.60937847,24.44118001,77.60828192,338.3456631,2
CUS_0xa877,Scottg,55,Manager,18167.415,1503.95125,1,7,3,3,718.95,34.58442124,24.44118001,144.459385,261.49456,2
CUS_0xa877,Scottg,55,Manager,18167.415,1503.95125,1,7,3,3,718.95,34.65811356,24.44118001,125.7998799,280.1540651,2
CUS_0xa877,Scottg,55,Manager,18167.415,1503.95125,1,7,3,3,718.95,23.89019489,24.44118001,88.25617833,307.6977667,2
CUS_0x26ac,Ryanz,25,Musician,90487.96,7330.663333,4,963,7,15,1416.61,40.46472432,482.3616914,100.0367948,390.6678471,2
CUS_0x26ac,Ryanz,25,Musician,90487.96,7330.663333,4,4,7,13,1416.61,27.97378896,482.3616914,127.6882195,363.0164224,2
CUS_0x26ac,Ryanz,26,Musician,90487.96,7330.663333,4,4,7,15,1416.61,38.19996677,482.3616914,138.5414571,372.1631848,2
CUS_0x26ac,Ryanz,26,Musician,90487.96,7330.663333,4,4,7,13,1416.61,31.44380653,482.3616914,393.5945292,127.1101127,2
CUS_0xb5be,Marianna Parragaw,29,Accountant,130597.17,10775.0975,2,4,3,5,1451.92,32.76279299,236.2577301,556.4642961,564.7877239,1
CUS_0xb5be,Marianna Parragaw,29,Accountant,130597.17,10775.0975,2,4,3,6,1451.92,42.88618124,236.2577301,259.5498457,831.7021743,1
CUS_0xb5be,Marianna Parragaw,30,Accountant,130597.17,10775.0975,2,4,3,6,1451.92,37.06573585,236.2577301,999.708501,121.543519,1
CUS_0xb5be,Marianna Parragaw,30,Accountant,130597.17,10775.0975,2,4,3,6,1451.92,37.84254079,236.2577301,1012.809007,118.4430127,1
CUS_0xa9c2,Fuchsq,15,Lawyer,9243.765,564.31375,9,8,2,20,1459.06,34.98355264,13.68289337,37.21504116,295.5334405,2
CUS_0xa9c2,Fuchsq,15,Lawyer,9243.765,564.31375,9,8,2,19,1459.06,38.61159314,13.68289337,42.67283994,290.0756417,2
CUS_0xa9c2,Fuchsq,16,Lawyer,9243.765,564.31375,9,8,2,19,1459.06,30.7470861,13.68289337,28.27386865,294.474613,2
CUS_0x299d,Carlyn Kolkera,15,Accountant,64159.53,5267.6275,8,6,6,13,795.79,40.21717046,250.417246,64.83177152,451.5137325,2
CUS_0x299d,Carlyn Kolkera,16,Accountant,64159.53,5267.6275,8,6,6,12,795.79,26.94273385,250.417246,116.8634719,419.4820321,2
CUS_0xc01a,Carolineg,55,Teacher,28517.53,2139.460833,1,4,4,7,263.92,36.12082328,89.35557337,157.35689,237.23362,1
CUS_0xc01a,Carolineg,55,Teacher,28517.53,2139.460833,1,4,4,10,263.92,32.5698251,89.35557337,32.40018227,342.1903277,1
CUS_0xc01a,Carolineg,55,Teacher,28517.53,2139.460833,1,4,4,7,263.92,30.22179518,89.35557337,264.1664885,150.4240214,1
CUS_0xc01a,Carolineg,55,Teacher,28517.53,2139.460833,1,4,4,6,263.92,25.29610931,89.35557337,255.9277661,158.6627438,2
CUS_0x5f86,Toonkeld,24,Musician,17234.695,1347.224583,7,3,3,7,901.12,27.92382507,33.49155037,20.70939052,330.5215174,2
CUS_0x5f86,Toonkeld,24,Musician,17234.695,1347.224583,7,3,3,10,901.12,28.62022173,33.49155037,96.9074941,294.3234139,2
CUS_0x5f86,Toonkeld,25,Musician,17234.695,1347.224583,7,3,3,10,901.12,30.98970667,33.49155037,89.05513566,282.1757723,2
CUS_0x4487,Sabae,29,Accountant,62848.88,5070.406667,7,7,5,19,2680.87,31.04154954,243.7555005,209.703507,333.5816591,2
CUS_0x4487,Sabae,29,Accountant,62848.88,4546.214822,7,7,5,19,2680.87,38.70030475,767.947345,206.0172625,317.2679036,1
CUS_0x4487,Sabae,30,Accountant,62848.88,4546.214822,7,7,5,19,2680.87,33.3309864,767.947345,190.9017864,332.3833797,1
CUS_0x631f,Liana B.i,36,Mechanic,15270.77,1219.564167,10,9,6,22,2576.05,39.79235312,52.5017418,52.62138474,276.8332901,3
CUS_0x631f,Liana B.i,36,Mechanic,15270.77,1219.564167,10,9,6,22,2576.05,27.68015335,52.5017418,23.10201334,296.3526615,3
CUS_0x631f,Liana B.i,36,Mechanic,15270.77,1219.564167,10,9,6,24,2576.05,36.19461197,52.5017418,110.2323863,249.2222885,2
CUS_0x4db9,Deepa Seetharamanz,19,Accountant,53587.86,4197.655,6,6,3,10,636.73,35.26292952,124.9151428,407.2269155,167.6234417,2
CUS_0x4db9,Deepa Seetharamanz,19,Accountant,53587.86,4197.655,6,6,3,12,636.73,38.96864502,124.9151428,393.3279101,191.5224471,2
CUS_0x4db9,Deepa Seetharamanz,19,Accountant,53587.86,4197.655,6,6,3,12,636.73,27.11426277,124.9151428,249.4711266,305.3792306,2
CUS_0x9497,Mutikanij,41,Architect,9920.795,743.7329167,10,9,9,18,2872.19,33.95313804,42.26743181,23.55543714,268.5504227,3
CUS_0x1281,ernardop,17,Writer,8780.975,435.7479167,5,4,6,9,851.71,35.6516445,36.74831398,21.80821048,245.0182672,2
CUS_0x1281,ernardop,18,Writer,8780.975,435.7479167,5,4,6,10,851.71,39.3315462,36.74831398,21.40079332,275.4256844,3
CUS_0x1281,ernardop,18,Writer,8780.975,435.7479167,5,4,6,8,851.71,38.9583947,36.74831398,52.84878987,243.9776878,3
CUS_0x352b,Andrea Hopkinsu,44,Doctor,15148.98,1280.415,6,9,2,12,2530.46,37.75631449,25.18058929,87.66041827,295.2004924,3
CUS_0x352b,Andrea Hopkinsu,44,Doctor,15148.98,1280.415,6,9,2,14,2530.46,32.48386329,25.18058929,102.6901352,290.1707755,3
CUS_0x2af3,Carstenn,22,Mechanic,80442.28,6995.523333,8,7,9,20,2738.93,36.32967567,374.6506222,114.7619595,450.1397516,2
CUS_0x2af3,Carstenn,22,Mechanic,80442.28,6995.523333,8,7,9,18,2738.93,37.68758083,374.6506222,563.4100672,41.49164396,2
CUS_0x2af3,Carstenn,22,Mechanic,80442.28,6995.523333,8,7,9,23,2738.93,25.57618269,374.6506222,485.7797516,99.12195952,2
CUS_0x2af3,Carstenn,22,Mechanic,80442.28,6995.523333,8,7,9,17,2738.93,33.17388358,374.6506222,209.3129235,395.5887877,2
CUS_0x2af3,Carstenn,23,Mechanic,80442.28,6995.523333,8,7,9,20,2738.93,34.79344311,374.6506222,456.5683938,148.3333173,2
CUS_0xc3a1,Gaffenr,39,Mechanic,15106.33,1540.860833,6,502,8,17,1389.92,30.81222418,79.45377456,107.1080867,227.5242221,3
CUS_0x60e8,Tom Billj,17,Musician,49880.52,4239.71,4,6,3,14,849.02,32.31012708,111.3567314,137.4507888,445.1634798,2
CUS_0x60e8,Tom Billj,18,Musician,49880.52,4239.71,4,6,3,14,849.02,29.94298015,111.3567314,419.350414,183.2638546,2
CUS_0x9e7a,Peter Appso,25,Musician,25610.67,2190.2225,3,4,2,16,46.58,31.91392102,24.79970893,33.07089724,411.1516438,2
CUS_0x9e7a,Peter Appso,26,Musician,25610.67,2190.2225,3,4,2,15,46.58,38.06488954,24.79970893,87.63873313,366.5838079,2
CUS_0x5775,McCranke,47,Accountant,16609.095,1488.09125,2,3,3,4,864,23.63138992,22.41100577,26.70698358,339.6911356,1
CUS_0x5775,McCranke,47,Accountant,16609.095,1488.09125,2,3,3,4,864,33.62738772,22.41100577,41.4428348,334.9552844,1
CUS_0x5775,McCranke,48,Accountant,16609.095,1488.09125,2,3,3,4,864,39.94441142,22.41100577,178.5648359,237.8332833,2
CUS_0x5775,McCranke,48,Accountant,16609.095,1488.09125,1,2,3,4,864,38.21875472,22.41100577,146.9766852,269.421434,2
CUS_0x46db,Sineadc,26,Scientist,74837.12,6261.426667,4,3,6,16,1527.44,34.65416968,362.2500409,70.67875864,443.2138672,3
CUS_0x46db,Sineadc,26,Scientist,74837.12,6261.426667,4,3,6,16,1527.44,34.52026844,362.2500409,139.2619833,384.6306425,2
CUS_0x46db,Sineadc,26,Scientist,74837.12,6261.426667,4,3,6,16,1527.44,34.61897988,35710,528.4967439,15.39588191,2
CUS_0x4a51,Nate Raymondw,14,Scientist,18885.93,1591.8275,9,7,2,18,1383.42,40.75128237,29.60456059,137.2323658,282.3458237,3
CUS_0x4a51,Nate Raymondw,14,Scientist,18885.93,1591.8275,9,7,2,1014,1383.42,27.79884253,29.60456059,92.53552857,327.0426608,3
CUS_0xa682,Ruby Lianl,53,Mechanic,22933.45,1873.120833,8,7,4,11,328.94,27.3277805,38.75600326,130.9471758,307.6089043,2
CUS_0xa682,Ruby Lianl,53,Mechanic,22933.45,1873.120833,8,7,4,10,328.94,33.2108127,38.75600326,129.4504387,309.1056413,2
CUS_0x1e16,Katharina Bartt,52,Journalist,40019,3401.916667,2,1,4,4,1445.81,35.2529966,70.34034034,102.7499914,417.1013349,1
CUS_0x1e16,Katharina Bartt,52,Journalist,40019,3401.916667,2,362,4,2,1445.81,24.97352332,49092,194.8788201,334.9725062,2
CUS_0x30ed,Gladstone Phili,29,Scientist,28634.88,2442.24,6,6,8,21,3195,27.25250676,106.5034545,46.95347027,330.7670752,3
CUS_0x30ed,Gladstone Phili,29,Scientist,28634.88,2442.24,6,6,8,19,3195,38.67947563,106.5034545,98.11307535,309.6074701,3
CUS_0x30ed,Gladstone Phili,29,Scientist,28634.88,2442.24,6,6,8,21,3195,29.8260994,106.5034545,105.3147237,322.4058218,3
CUS_0x30ed,Gladstone Phili,30,Scientist,28634.88,2442.24,6,6,8,23,3195,34.34902695,106.5034545,196.0271195,231.6934259,2
CUS_0x58ba,Sara Webbp,26,Developer,57055.95,4817.6625,4,4,4,16,470.01,27.74775664,174.286333,388.767302,208.7126149,2
CUS_0x684c,Dawsonl,15,Entrepreneur,33238.98,2485.915,7,8,2,16,1712.72,26.63563287,54.70127741,75.53328482,368.3569378,2
CUS_0x684c,Dawsonl,15,Entrepreneur,33238.98,2485.915,7,8,2,18,1712.72,36.30660433,54.70127741,44.4431586,389.447064,3
CUS_0x684c,Dawsonl,15,Entrepreneur,33238.98,2485.915,7,8,2,18,1712.72,28.70834326,54.70127741,164.7045914,299.1856312,3
CUS_0x684c,Dawsonl,15,Entrepreneur,33238.98,2485.915,7,8,2,18,1712.72,29.28204009,54.70127741,268.1688145,215.7214081,3
CUS_0x1431,Lefteris Papadimasq,31,Mechanic,110525.97,9471.4975,7,7,5,16,993.71,33.42504112,267.3351804,865.0358845,94.77868504,2
CUS_0x1431,Lefteris Papadimasq,31,Mechanic,110525.97,9471.4975,7,7,5,16,993.71,39.32974588,267.3351804,234.9156447,684.8989249,2
CUS_0x46ff,Strupczewskih,36,Lawyer,72849.56,6118.796667,3,3,6,17,965.85,37.8347523,230.4748559,145.80737,475.5974407,2
CUS_0x46ff,Strupczewskih,36,Lawyer,72849.56,6118.796667,3,3,6,16,965.85,39.89014973,230.4748559,176.2262012,485.1786095,2
CUS_0xaa84,Martinnel,26,Musician,33520.04,2607.336667,8,6,4,10,673.04,31.50716091,82.39694576,204.1353847,264.2013362,2
CUS_0xb9d2,arbarat,28,Manager,79950.34,6393.528333,3,1,4,3,515.89,29.73539709,261.4747997,86.85770356,531.0203301,1
CUS_0xb9d2,arbarat,28,Manager,79950.34,6393.528333,3,1,4,5,515.89,31.28629103,261.4747997,329.3335317,328.5445019,1
CUS_0xb9d2,arbarat,28,Manager,79950.34,6393.528333,3,1,4,5,515.89,24.95211951,261.4747997,108.7627292,519.1153045,1
CUS_0x9f4c,Sinead Carewt,27,Teacher,14155.74,1134.645,10,5,9,18,1971.13,32.06177064,60.47033609,71.40961096,271.584553,2
CUS_0x28a7,N.t,30,Media_Manager,69502.12,5735.843333,3,7,2,9,1065.78,32.11876261,96.18121645,485.9712443,281.4318725,2
CUS_0x97dc,Carolineg,31,Musician,99912.57,8615.0475,1,5,1,8,148.57,35.97232027,64.37027168,221.2160326,825.9184457,3
CUS_0x97dc,Carolineg,31,Musician,99912.57,8615.0475,1,223,1,5,148.57,38.21471588,64.37027168,640.582616,436.5518623,3
CUS_0x97dc,Carolineg,31,Musician,99912.57,8615.0475,1,5,1,3,148.57,38.89233805,64.37027168,468.1181566,599.0163217,2
CUS_0x97dc,Carolineg,31,Musician,99912.57,8615.0475,1,5,1,5,148.57,39.05147101,64.37027168,240.4009871,806.7334912,3
CUS_0x1152,Gellerv,28,Accountant,31316.47,2510.705833,0,2,2,5,800.89,32.4781165,30.8219797,298.5836693,211.6649344,1
CUS_0x1152,Gellerv,28,Accountant,31316.47,2510.705833,0,2,2,5,800.89,39.52954651,30.8219797,89.90770014,390.3409035,1
CUS_0x1152,Gellerv,29,Accountant,31316.47,2510.705833,0,2,2,5,800.89,38.51279591,30.8219797,46.65821465,433.590389,1
CUS_0x1152,Gellerv,29,Accountant,31316.47,2510.705833,0,2,2,5,800.89,40.93446908,30.8219797,154.5372435,335.7113601,1
CUS_0x1152,Gellerv,29,Accountant,31316.47,2510.705833,0,2,2,5,800.89,36.45165605,26959,124.9767884,355.2718152,1
CUS_0x7942,Ikuko Kurahonei,32,Engineer,57852.3,4571.025,8,10,8,18,4766.91,36.39005482,238.374915,232.8083432,275.9192418,3
CUS_0x644f,John McCranku,24,Scientist,9988.76,999.3966667,4,7,1,12,71.42,31.42974067,4.865689677,80.62667174,294.4473053,2
CUS_0x644f,John McCranku,24,Scientist,9988.76,999.3966667,4,7,1,11,71.42,27.04423286,4.865689677,129.9023405,255.1716365,2
CUS_0x644f,John McCranku,25,Scientist,9988.76,999.3966667,4,7,1,14,71.42,37.80817173,4.865689677,57.48243415,307.5915428,2
CUS_0x2555,Dan Wilchinsr,24,Doctor,33818.2,2879.183333,8,5,1,18,170.13,35.46175381,23.68594246,178.4513782,355.7810127,2
CUS_0x2555,Dan Wilchinsr,24,Doctor,33818.2,2879.183333,8,5,1,18,170.13,25.80718086,23.68594246,353.7783685,200.4540223,2
CUS_0x4044,Vlastelicaz,38,Engineer,19151.85,1746.9875,8,9,2,16,2585.2,35.45929144,31.78078547,23.09555243,369.8224121,3
CUS_0x4044,Vlastelicaz,38,Engineer,19151.85,1746.9875,8,9,2,14,2585.2,36.06099831,31.78078547,50.51131445,342.4066501,2
CUS_0x8cc9,Cezaryy,17,Media_Manager,8953.055,807.0879167,3,10,5,18,1539.76,25.79086822,22.59698567,53.50238047,284.6094255,3
CUS_0x9d87,Kate Holtonc,15,Accountant,41200.26,3516.355,8,9,7,21,2743.13,26.96955794,131.6859039,278.1030125,211.8465836,3
CUS_0x85e8,le 3nimaf,22,Lawyer,126115.56,10304.63,8,7,4,14,1208.29,29.62527623,389.0075114,779.3413701,142.1141185,2
CUS_0x85e8,le 3nimaf,22,Lawyer,126115.56,10304.63,8,7,4,14,1208.29,26.89104574,389.0075114,293.0147817,628.4407069,2
CUS_0x6197,Lynchp,39,Engineer,18610.89,1674.9075,6,8,5,14,1931.12,33.80885578,59.1208058,23.0385409,335.3314033,3
CUS_0x6197,Lynchp,39,Engineer,18610.89,1674.9075,6,8,5,15,1931.12,28.44946264,59.1208058,46.06374356,322.3062006,2
CUS_0x385d,Malones,31,Teacher,18495.14,1839.261667,3,3,4,15,1216.59,24.30239735,39.64558521,125.8511685,298.4294129,2
CUS_0x385d,Malones,32,Teacher,18495.14,1839.261667,3,3,4,17,1216.59,33.08035449,39.64558521,111.2298688,323.0507126,1
CUS_0xeea,Estellei,36,Accountant,31909.18,2555.098333,9,6,8,21,3409.48,38.05810916,202.911972,146.2828604,186.315001,3
CUS_0xeea,Estellei,37,Accountant,31909.18,2555.098333,9,6,8,21,3409.48,29.52795354,202.911972,124.0540781,188.5437833,2
CUS_0x7e18,Cremert,23,Manager,91836.48,7716.04,6,7,1,20,164.03,31.81318379,62.42521456,161.1230118,808.0557736,2
CUS_0xa666,Krudyj,37,Media_Manager,31153.48,2543.123333,2,5,3,9,737.93,34.43108536,68.46128853,143.9592959,331.8917489,1
CUS_0xa666,Krudyj,37,Media_Manager,31153.48,2543.123333,2,5,3,11,737.93,23.32525466,68.46128853,112.0932895,363.7577553,1
CUS_0xa666,Krudyj,37,Media_Manager,31153.48,2543.123333,2,5,3,9,737.93,30.02237941,68.46128853,146.8576167,328.9934281,1
CUS_0xa666,Krudyj,38,Media_Manager,31153.48,2543.123333,2,5,3,8,737.93,30.289741,68.46128853,121.6005084,334.2505365,1
CUS_0xa666,Krudyj,38,Media_Manager,31153.48,2543.123333,2,5,3,9,737.93,29.43325674,68.46128853,105.862704,329.9883408,2
CUS_0x6c85,Taraf,21,Architect,72576.04,5934.003333,5,3,4,11,478.74,29.38311029,197.0099318,291.2679048,375.1224968,1
CUS_0x6c85,Taraf,21,Architect,72576.04,5934.003333,5,3,4,8,478.74,28.71002713,197.0099318,172.1749497,504.2154519,1
CUS_0x240e,Lukex,36,Writer,27476.99,2301.749167,7,4,4,13,566.21,33.3291466,73.47853819,136.5218131,310.1745653,2
CUS_0x240e,Lukex,37,Writer,27476.99,2301.749167,7,4,4,13,566.21,31.48581004,73.47853819,48.58200328,348.1143752,2
CUS_0x5c87,Lisaz,39,Developer,76395.28,6074.273333,9,8,5,19,3026.97,36.4623837,208.769613,266.6250609,402.0326595,3
CUS_0x5c87,Lisaz,40,Developer,76395.28,6074.273333,9,8,5,20,3026.97,27.83161949,208.769613,83.54794104,555.1097793,2
CUS_0x5313,Gavin Jonesq,21,Entrepreneur,9584.875,643.7395833,5,5,6,23,1414.03,35.66068327,24.70853881,68.56004264,261.1053769,2
CUS_0x5313,Gavin Jonesq,21,Entrepreneur,9584.875,643.7395833,5,1181,6,20,1414.03,34.05378564,24.70853881,32.05445912,297.6109604,2
CUS_0x2e1d,Nanette Byrness,18,Accountant,53251.36,4636.613333,5,3,3,8,861.67,31.00390403,128.2098442,97.42367724,478.0278119,1
CUS_0x2e1d,Nanette Byrness,18,Accountant,53251.36,4636.613333,5,3,3,11,861.67,38.48759482,128.2098442,241.8932716,373.5582175,1
CUS_0x8b99,Callusj,49,Mechanic,32260.97,2301.803552,1,4,3,7,1016.08,24.90044528,190.4936988,217.6416394,238.1166929,1
CUS_0x8b99,Callusj,49,Mechanic,32260.97,2301.803552,1,4,3,7,1016.08,32.81182929,190.4936988,93.81991509,341.9384172,1
CUS_0xad55,Pauld,30,Engineer,58337.79,4697.4825,8,6,2,9,1322.98,28.17656404,86.26591449,103.0306154,530.4517201,3
CUS_0xad55,Pauld,30,Engineer,58337.79,4697.4825,8,6,2,3179,1322.98,36.28515017,86.26591449,128.0293914,505.4529441,3
CUS_0xad55,Pauld,30,Engineer,58337.79,4697.4825,8,6,2,9,1322.98,25.49152663,86.26591449,330.4820034,323.0003321,3
CUS_0xad55,Pauld,30,Engineer,58337.79,4697.4825,8,6,2,10,1322.98,38.66390244,86.26591449,193.0563356,480.4259999,3
CUS_0x7e3e,Gershbergk,30,Engineer,80932.92,6759.41,9,7,4,25,2696.09,40.26892933,192.8108777,72.49001518,650.6401071,3
CUS_0x7b1c,ey Swatiy,26,Architect,121466.8,10148.23333,0,7,2,9,475.07,28.25859793,178.1958737,887.8910886,218.736371,1
CUS_0xa4b3,Silvia Aloisir,35,Accountant,61351.77,4997.6475,8,10,5,21,2240.52,26.56639977,183.4130295,85.77931375,470.5724068,3
CUS_0xa4b3,Silvia Aloisir,35,Accountant,61351.77,4997.6475,8,10,5,22,2240.52,32.66215903,183.4130295,110.9956216,455.3560989,3
CUS_0xa4b3,Silvia Aloisir,35,Accountant,61351.77,4997.6475,8,10,5,22,2240.52,25.2095984,183.4130295,75.74982368,490.6018969,3
CUS_0xa4b3,Silvia Aloisir,36,Accountant,61351.77,4997.6475,8,10,5,22,2240.52,26.00763383,47697,137.0431523,429.3085682,3
CUS_0xb013,Rhysg,21,Developer,32667.1,2593.258333,6,8,7,18,3908.8,30.16692074,117.5504507,112.4119715,289.3634111,2
CUS_0xb013,Rhysg,21,Developer,32667.1,2593.258333,6,8,7,16,3908.8,37.58310949,117.5504507,94.47255106,337.3028315,2
CUS_0xb013,Rhysg,21,Developer,32667.1,2593.258333,6,8,7,16,3908.8,34.04841511,117.5504507,343.4635216,88.31186098,2
CUS_0xb013,Rhysg,21,Developer,32667.1,2593.258333,6,8,7,16,3908.8,36.13481433,117.5504507,62.62925824,329.1461244,2
CUS_0x29ab,Annab,42,Writer,20498.12,1559.176667,7,6,2,15,1473.64,33.78263364,31.91744658,203.8413556,210.1588645,2
CUS_0x9347,Basesc,18,Manager,33832.58,2809.381667,8,5,8,23,3584.4,36.59615611,150.2708913,93.67149522,306.9957802,3
CUS_0x9347,Basesc,18,Manager,33832.58,2809.381667,8,5,8,20,3584.4,35.18518109,150.2708913,105.3320621,275.3352133,3
CUS_0x85fd,Douweo,42,Teacher,40225.32,3609.11,0,5,1,3,674.01,38.75575942,18.37742156,311.7607778,300.7728006,2
CUS_0x85fd,Douweo,42,Teacher,40225.32,3609.11,0,5,1,3,674.01,26.12603814,18.37742156,141.4652797,491.0682987,2
CUS_0x2473,Michael Winfreyw,32,Lawyer,66614.64,5704.22,6,4,7,9,1287.55,28.04935671,241.3714473,46.58389135,522.4666613,3
CUS_0x2473,Michael Winfreyw,32,Lawyer,66614.64,5704.22,6,4,7,9,1287.55,36.25858332,241.3714473,293.8594087,295.191144,2
CUS_0x2473,Michael Winfreyw,32,Lawyer,66614.64,5704.22,6,4,7,7,1287.55,25.05385414,241.3714473,90.41948606,478.6310666,3
CUS_0x2473,Michael Winfreyw,32,Lawyer,66614.64,5704.22,6,4,7,10,1287.55,38.3464368,241.3714473,129.5153683,449.5351844,2
CUS_0x37cd,Edwardo,40,Manager,15916.47,1317.3725,3,6,4,19,1322.7,30.64480256,40.62841199,155.0536265,226.0552116,2
CUS_0x651d,Ryan Vlastelicap,34,Journalist,40372.5,3466.375,5,4,4,12,1000.07,32.94184182,73.99500614,219.1753993,313.4670946,2
CUS_0x651d,Ryan Vlastelicap,34,Journalist,40372.5,3466.375,5,4,4,12,1000.07,31.90655239,73.99500614,65.4268776,457.2156163,2
CUS_0x584e,Shirouzug,33,Accountant,43600.04,3880.336667,8,4,5,1332,773.73,38.1760355,178.1022658,333.028618,166.9027829,2
CUS_0x584e,Shirouzug,33,Accountant,43600.04,3880.336667,8,4,5,14,773.73,35.92614034,178.1022658,293.1557173,196.7756835,2
CUS_0x4daf,Lewisz,55,Lawyer,31438.12,2416.843333,1,4,1,7,81.9,39.8569158,18.94534825,88.34585308,384.393132,1
CUS_0x8785,Aradhanar,20,Doctor,175718.04,14628.17,4,578,1,11,444.46,43.46773052,145.952613,355.7880497,1201.076337,2
CUS_0x2c18,Maloney,19,Mechanic,56183.79,4597.9825,6,9,6,21,2236.8,25.86549849,213.3113994,136.8538909,389.6329597,3
CUS_0x2c18,Maloney,19,Mechanic,56183.79,4597.9825,6,9,6,17,2236.8,32.61619014,213.3113994,466.6221894,69.8646612,3
CUS_0x8425,Sayantanin,20,Manager,29908.4,2536.366667,1,4,4,9,1179.99,27.53522842,54.91471649,159.2667892,309.455161,1
CUS_0x8425,Sayantanin,21,Manager,29908.4,2536.366667,1,4,4,9,1179.99,30.47609593,54.91471649,100.5616053,348.1603449,1
CUS_0x9c22,Laue,30,Developer,11203.125,918.59375,8,7,4,13,954.43,25.34636213,35.8102866,74.11036815,251.9387203,2
CUS_0x9c22,Laue,30,Developer,11203.125,918.59375,8,7,4,13,954.43,28.89561451,35.8102866,92.52763579,253.5214526,2
CUS_0x9c22,Laue,30,Developer,11203.125,918.59375,8,7,4,13,954.43,29.88141809,35.8102866,97.51669154,248.5323969,2
CUS_0x9c22,Laue,30,Developer,11203.125,918.59375,8,7,4,13,954.43,27.2638369,35.8102866,37.9452804,308.103808,2
CUS_0x977a,Lucianag,19,Journalist,73713.48,6269.79,4,6,6,16,1462.83,39.38263912,321.9597775,128.5046847,416.5145378,3
CUS_0x977a,Lucianag,19,Journalist,73713.48,6269.79,4,6,6,17,1462.83,26.54373196,321.9597775,166.6523416,398.3668809,3
CUS_0x977a,Lucianag,19,Journalist,73713.48,6269.79,4,6,6,16,1462.83,33.59898226,321.9597775,120.9536638,424.0655588,3
CUS_0x185e,Henry Foya,47,Lawyer,21672.79,1788.065833,0,5,3,1,572.55,35.13095907,50.91575894,62.26852657,355.6222978,3
CUS_0x185e,Henry Foya,47,Lawyer,21672.79,1788.065833,0,133,3,1,572.55,32.63279895,46681,30.339014,337.5518104,3
CUS_0x4f51,Jonathan Cableq,24,Writer,20488.9,1653.408333,10,7,9,25,3680.76,24.4767593,90.29101777,137.7344055,227.3154101,3
CUS_0x652f,Jean-Baptiste Veyz,29,Journalist,69654,5513.5,6,10,6,17,3002.69,23.64282565,176.7742383,474.2067017,170.36906,2
CUS_0x652f,Jean-Baptiste Veyz,29,Journalist,69654,5513.5,6,10,6,18,3002.69,31.31711936,176.7742383,426.0658223,228.5099395,2
CUS_0x9d29,Jeff Masonc,44,Scientist,20468.75,1459.729167,8,6,6,16,3274.91,31.82852421,64.50158627,141.5966497,229.8746807,3
CUS_0x9d29,Jeff Masonc,44,Scientist,20468.75,1459.729167,8,6,6,16,3274.91,23.94942754,64.50158627,173.5922941,197.8790363,2
CUS_0x9d29,Jeff Masonc,44,Scientist,20468.75,1459.729167,8,6,6,17,3274.91,40.70234564,64.50158627,91.32589135,270.1454391,3
CUS_0x9d29,Jeff Masonc,45,Scientist,20468.75,1459.729167,8,1374,6,16,3274.91,32.6010291,64.50158627,52.03416443,319.437166,2
CUS_0xb98,Kimj,31,Doctor,85740.33,6871.0275,8,7,6,14,561.74,28.18502095,24866,144.3248888,384.1882447,2
CUS_0xb98,Kimj,31,Doctor,85740.33,6871.0275,8,7,6,12,561.74,25.47126837,398.5896165,262.5539966,275.9591369,2
CUS_0x2e0f,Neha Dasguptau,48,Doctor,111940.64,9348.386667,3,7,1,17,598.18,25.12212694,90.87489069,962.5441098,171.4196662,2
CUS_0x2e0f,Neha Dasguptau,48,Doctor,111940.64,9348.386667,3,7,1,15,598.18,30.96157204,90.87489069,267.0848454,856.8789306,2
CUS_0x2e0f,Neha Dasguptau,49,Doctor,111940.64,9348.386667,3,7,1,16,598.18,25.0795651,90.87489069,804.4398382,319.5239378,2
CUS_0x15f8,Sonali Paulv,37,Developer,69840.02,5874.001667,6,5,1,8,651.86,37.42070412,49.69735077,41.12390163,736.5789143,1
CUS_0xa088,Daniel Basesg,27,Journalist,32012.57,2623.714167,4,7,1,14,87.33,35.59639619,19.87326286,59.94470512,422.5534487,1
CUS_0xa088,Daniel Basesg,27,Journalist,32012.57,2623.714167,4,7,1,16,87.33,29.42035,19.87326286,315.7179983,216.7801555,2
